616	18263-7195	0	344146441	-1	UniRef100_UPI00187DC244|contig_1058|-|1962|0|7|11069|18263|18263[18263]:17508[17508]:756[756]|17314[17314]:17108[17108]:207[207]|16920[16920]:15397[15397]:1524[1524]|15314[15308]:15132[15132]:183[177]|15082[15061]:14870[14870]:213[192]|11758[11728]:11462[11462]:297[267]|11401[11401]:11069[11069]:333[333]
616	89262+587	0	386474246	1	UniRef100_UPI00187DC6C6|contig_1058|+|360|1.532e-97|2|89262|89848|89262[89262]:89387[89387]:126[126]|89420[89447]:89848[89848]:429[402]
616	63723-2370	0	390627453	-1	UniRef100_UPI00187DA91A|contig_1058|-|1213|0|5|61354|63723|63723[63723]:62692[62692]:1032[1032]|62426[62426]:62280[62280]:147[147]|62211[62208]:62035[62035]:177[174]|61980[61974]:61648[61648]:333[327]|61599[61587]:61354[61354]:246[234]
616	102034-2248	0	445710620	-1	UniRef100_UPI00187DAC55|contig_1058|-|611|4.234e-173|4|99787|102034|102034[102034]:101660[101660]:375[375]|101495[101492]:101061[101061]:435[432]|100379[100355]:100260[100260]:120[96]|99831[99828]:99787[99787]:45[42]
616	54859-3819	0	446241967	-1	UniRef100_UPI00187D9491|contig_1058|-|1605|0|13|51041|54859|54859[54859]:54371[54371]:489[489]|54323[54302]:54090[54090]:234[213]|54020[54020]:53886[53886]:135[135]|53823[53820]:53683[53683]:141[138]|53624[53621]:53517[53517]:108[105]|53453[53453]:53067[53067]:387[387]|52950[52944]:52804[52804]:147[141]|52741[52735]:52613[52613]:129[123]|52554[52551]:52426[52426]:129[126]|52361[52358]:52233[52233]:129[126]|52169[52166]:52041[52041]:129[126]|51601[51598]:51422[51422]:180[177]|51160[51160]:51041[51041]:120[120]
616	68740+1188	0	446509278	1	UniRef100_UPI00187D708D|contig_1058|+|622|2.068e-176|4|68740|69927|68740[68740]:68817[68817]:78[78]|68882[68885]:68992[68992]:111[108]|69060[69069]:69224[69224]:165[156]|69349[69349]:69927[69927]:579[579]
616	107258-2736	0	447199363	-1	UniRef100_UPI00187DB09A|contig_1058|-|448|4.951e-124|5|104523|107258|107258[107258]:107193[107193]:66[66]|105455[105455]:105369[105369]:87[87]|105311[105305]:105162[105162]:150[144]|105081[105081]:104821[104821]:261[261]|104735[104735]:104523[104523]:213[213]
616	3386+1579	0	449327196	1	UniRef100_UPI00187D6EC0|contig_1058|+|875|1.428e-252|3|3386|4964|3386[3386]:4069[4069]:684[684]|4273[4273]:4506[4506]:234[234]|4578[4587]:4964[4964]:387[378]
618	6078-281	0	897704	-1	UniRef100_A0A9Q0MUS3|contig_1156|-|126|4.23e-27|2|5798|6078|6078[6078]:5932[5932]:147[147]|5893[5872]:5798[5798]:96[75]
618	6624+2324	0	226062299	1	UniRef100_UPI00187D818F|contig_1156|+|1003|4.198e-291|9|6624|8947|6624[6624]:6794[6794]:171[171]|6864[6867]:7070[7070]:207[204]|7098[7098]:7433[7433]:336[336]|7493[7493]:7543[7543]:51[51]|7651[7651]:7953[7953]:303[303]|8021[8021]:8257[8257]:237[237]|8425[8425]:8586[8586]:162[162]|8678[8678]:8800[8800]:123[123]|8864[8864]:8947[8947]:84[84]
618	7432-507	0	422155797	-1	UniRef100_A0A1R1PF96|contig_1156|-|152|6.303e-35|2|6926|7432|7432[7432]:7199[7199]:234[234]|7135[7135]:6926[6926]:210[210]
619	15336+1752	0	39881568	1	UniRef100_UPI00187D8533|contig_1195|+|848|1.917e-244|4|15336|17087|15336[15336]:16004[16004]:669[669]|16415[16415]:16642[16642]:228[228]|16696[16708]:16788[16788]:93[81]|16842[16845]:17087[17087]:246[243]
619	24249-660	0	99681025	-1	UniRef100_UPI00187D9F10|contig_1195|-|291|9.044e-77|1|23590|24249|24249[24249]:23590[23590]:660[660]
619	23867+225	0	393423757	1	UniRef100_A0A8D8M036|contig_1195|+|78|1.191e-12|1|23867|24091|23867[23867]:24091[24091]:225[225]
546	2965+1524	0	320814825	1	UniRef100_A0A9Q0MPA6|contig_1530|+|608|3.387e-172|6|2965|4488|2965[2965]:3435[3435]:471[471]|3548[3548]:3754[3754]:207[207]|3820[3820]:3939[3939]:120[120]|3970[3970]:4119[4119]:150[150]|4218[4218]:4355[4355]:138[138]|4375[4375]:4488[4488]:114[114]
548	59951+6672	0	11259604	1	UniRef100_UPI00187D7E75|contig_1622|+|1554|0|9|59951|66622|59951[59951]:60040[60040]:90[90]|62477[62483]:62743[62743]:267[261]|62813[62813]:63316[63316]:504[504]|63373[63376]:63489[63489]:117[114]|63563[63566]:63724[63724]:162[159]|63882[63891]:64400[64400]:519[510]|64736[64736]:64873[64873]:138[138]|64983[64983]:65186[65186]:204[204]|66050[66050]:66622[66622]:573[573]
548	5880-1619	0	27203416	-1	UniRef100_UPI00187DBE30|contig_1622|-|819|1.029e-235|5|4262|5880|5880[5880]:5725[5725]:156[156]|5675[5666]:5241[5241]:435[426]|5199[5184]:4936[4936]:264[249]|4821[4821]:4738[4738]:84[84]|4654[4654]:4262[4262]:393[393]
548	50069+498	0	29982538	1	UniRef100_A0A9Q0S1C2|contig_1622|+|113|3.465e-23|1|50069|50566|50069[50069]:50566[50566]:498[498]
548	68244-513	0	127969943	-1	UniRef100_UPI00187D7856|contig_1622|-|280|1.852e-73|1|67732|68244|68244[68244]:67732[67732]:513[513]
548	22603+1956	0	159778672	1	UniRef100_UPI00187D70F1|contig_1622|+|540|9.998e-152|6|22603|24558|22603[22603]:22671[22671]:69[69]|22755[22758]:22904[22904]:150[147]|23596[23596]:23724[23724]:129[129]|23790[23790]:23900[23900]:111[111]|24144[24165]:24389[24389]:246[225]|24445[24448]:24558[24558]:114[111]
548	55520-1211	0	198958366	-1	UniRef100_UPI00187D904C|contig_1622|-|414|8.505e-114|5|54310|55520|55520[55520]:55344[55344]:177[177]|55069[55069]:54794[54794]:276[276]|54676[54661]:54560[54560]:117[102]|54497[54491]:54438[54438]:60[54]|54360[54357]:54310[54310]:51[48]
548	27373-1009	0	345940948	-1	UniRef100_UPI00187DA4A0|contig_1622|-|625|2.584e-177|4|26365|27373|27373[27373]:27290[27290]:84[84]|27213[27210]:26995[26995]:219[216]|26936[26936]:26664[26664]:273[273]|26604[26604]:26365[26365]:240[240]
548	20458+147	0	451588576	1	UniRef100_A0A2L2Y9T3|contig_1622|+|57|2.497e-06|1|20458|20604|20458[20458]:20604[20604]:147[147]
549	109475+2692	0	13569754	1	UniRef100_UPI00187D7C37|contig_1665|+|951|1.891e-275|5|109475|112166|109475[109475]:109789[109789]:315[315]|109831[109843]:110082[110082]:252[240]|110212[110212]:110328[110328]:117[117]|110777[110777]:111391[111391]:615[615]|111651[111651]:112166[112166]:516[516]
549	52840-4457	0	88147965	-1	UniRef100_A0A9Q0MY12|contig_1665|-|194|1.433e-47|3|48384|52840|52840[52840]:52748[52748]:93[93]|49572[49563]:49414[49414]:159[150]|48467[48467]:48384[48384]:84[84]
549	44755-1578	0	88148231	-1	UniRef100_A0A9Q0MWB1|contig_1665|-|561|4.767e-158|4|43178|44755|44755[44755]:44657[44657]:99[99]|44475[44475]:44050[44050]:426[426]|43986[43986]:43807[43807]:180[180]|43771[43771]:43178[43178]:594[594]
549	4372+213	0	117568149	1	UniRef100_A0A8K0DHH1|contig_1665|+|76|4.762e-12|1|4372|4584|4372[4372]:4584[4584]:213[213]
549	1917+994	0	320814581	1	UniRef100_A0A9Q0S0L6|contig_1665|+|325|5.265e-87|2|1917|2910|1917[1917]:2009[2009]:93[93]|2140[2140]:2910[2910]:771[771]
549	20858+10178	0	328804654	1	UniRef100_UPI00187D7572|contig_1665|+|652|1.926e-185|4|20858|31035|20858[20858]:20950[20950]:93[93]|29121[29121]:29447[29447]:327[327]|30252[30252]:30335[30335]:84[84]|30529[30529]:31035[31035]:507[507]
549	130530-1407	0	361621509	-1	UniRef100_UPI00187DD7DC|contig_1665|-|317|1.348e-84|3|129124|130530|130530[130530]:129748[129748]:783[783]|129585[129585]:129418[129418]:168[168]|129270[129270]:129124[129124]:147[147]
381	69854+285	0	1165803	1	UniRef100_A0AAU9UH01|contig_1494|+|100|2.839e-19|2|69854|70138|69854[69854]:69991[69991]:138[138]|70052[70052]:70138[70138]:87[87]
381	14533+2644	0	57531920	1	UniRef100_UPI00187D7AE3|contig_1494|+|1170|0|4|14533|17176|14533[14533]:15156[15156]:624[624]|15212[15221]:15997[15997]:786[777]|16486[16486]:16737[16737]:252[252]|16892[16892]:17176[17176]:285[285]
381	80073+425	0	109499458	1	UniRef100_UPI00187D8460|contig_1494|+|194|1.433e-47|3|80073|80497|80073[80073]:80114[80114]:42[42]|80158[80179]:80283[80283]:126[105]|80357[80357]:80497[80497]:141[141]
381	39995-739	0	146314550	-1	UniRef100_A0A9Q0ML36|contig_1494|-|143|3.227e-32|2|39257|39995|39995[39995]:39855[39855]:141[141]|39610[39610]:39257[39257]:354[354]
381	28213-1330	0	204480658	-1	UniRef100_A0A9Q0NDM8|contig_1494|-|531|5.119e-149|2|26884|28213|28213[28213]:28079[28079]:135[135]|28044[28023]:26884[26884]:1161[1140]
381	53789+8080	0	261151788	1	UniRef100_UPI00187DD517|contig_1494|+|652|1.926e-185|5|53789|61868|53789[53789]:53932[53932]:144[144]|54853[54853]:54936[54936]:84[84]|58692[58692]:58910[58910]:219[219]|59929[59956]:60111[60111]:183[156]|61476[61476]:61868[61868]:393[393]
381	41238-282	0	321136709	-1	UniRef100_A0AAN7P360|contig_1494|-|79|5.953e-13|1|40957|41238|41238[41238]:40957[40957]:282[282]
381	70225+180	0	349794781	1	UniRef100_A0A0M3JL36|contig_1494|+|83|3.721e-14|1|70225|70404|70225[70225]:70404[70404]:180[180]
381	30837+930	0	349947611	1	UniRef100_A0A653C7W1|contig_1494|+|219|4.271e-55|3|30837|31766|30837[30837]:31082[31082]:246[246]|31144[31144]:31467[31467]:324[324]|31497[31497]:31766[31766]:270[270]
381	70425+2974	0	389414198	1	UniRef100_UPI00187D7C60|contig_1494|+|942|9.679e-273|4|70425|73398|70425[70425]:70688[70688]:264[264]|70741[70747]:70947[70947]:207[201]|71196[71199]:71309[71309]:114[111]|72544[72544]:73398[73398]:855[855]
381	41544-141	0	393522738	-1	UniRef100_A0A9Q0S8I9|contig_1494|-|61|1.561e-07|1|41404|41544|41544[41544]:41404[41404]:141[141]
381	11346+353	0	408279528	1	UniRef100_A0A8S4RQJ5|contig_1494|+|134|1.652e-29|2|11346|11698|11346[11346]:11522[11522]:177[177]|11555[11555]:11698[11698]:144[144]
381	43009-210	0	422713622	-1	UniRef100_A0A6G0Y004|contig_1494|-|63|3.901e-08|1|42800|43009|43009[43009]:42800[42800]:210[210]
381	10278+1044	0	451915972	1	UniRef100_A0A2W1BLC9|contig_1494|+|335|5.141e-90|2|10278|11321|10278[10278]:10421[10421]:144[144]|10500[10500]:11321[11321]:822[822]
382	5687+5516	0	344032783	1	UniRef100_UPI00187DA570|contig_1526|+|968|1.442e-280|10|5687|11202|5687[5687]:5776[5776]:90[90]|5898[5898]:6047[6047]:150[150]|9108[9108]:9185[9185]:78[78]|9347[9350]:9544[9544]:198[195]|9699[9699]:9893[9893]:195[195]|10137[10137]:10316[10316]:180[180]|10410[10419]:10589[10589]:180[171]|10652[10652]:10738[10738]:87[87]|10806[10809]:10985[10985]:180[177]|11041[11050]:11202[11202]:162[153]
382	11435+186	0	408247044	1	UniRef100_A0ABD3W0Y6|contig_1526|+|57|2.497e-06|1|11435|11620|11435[11435]:11620[11620]:186[186]
382	8564-245	0	437219293	-1	UniRef100_A0A9N9T4U6|contig_1526|-|70|3.048e-10|2|8320|8564|8564[8564]:8454[8454]:111[111]|8427[8427]:8320[8320]:108[108]
384	3081-1471	0	71093269	-1	UniRef100_UPI00187DD03F|contig_1615|-|407|1.089e-111|3|1611|3081|3081[3081]:2797[2797]:285[285]|2567[2567]:2205[2205]:363[363]|2051[2051]:1611[1611]:441[441]
384	1503-975	0	141403954	-1	UniRef100_UPI00187DBF12|contig_1615|-|204|1.4e-50|2|529|1503|1503[1503]:964[964]:540[540]|756[756]:529[529]:228[228]
384	5447-513	0	230593882	-1	UniRef100_UPI00187DC9BB|contig_1615|-|332|4.113e-89|1|4935|5447|5447[5447]:4935[4935]:513[513]
384	30578-17659	0	329909335	-1	UniRef100_UPI00187D8A38|contig_1615|-|1017|2.562e-295|3|12920|30578|30578[30578]:30498[30498]:81[81]|20924[20924]:20040[20040]:885[885]|13468[13462]:12920[12920]:549[543]
385	37084+514	0	152783810	1	UniRef100_UPI001E27B386|contig_1659|+|100|2.839e-19|2|37084|37597|37084[37084]:37320[37320]:237[237]|37385[37385]:37597[37597]:213[213]
385	59011+1988	0	464659865	1	UniRef100_UPI00187DAC05|contig_1659|+|966|5.769e-280|6|59011|60998|59011[59011]:59085[59085]:75[75]|59117[59144]:59632[59632]:516[489]|59693[59702]:59737[59737]:45[36]|59796[59796]:60062[60062]:267[267]|60132[60132]:60569[60569]:438[438]|60837[60837]:60998[60998]:162[162]
386	8852+2830	0	7862218	1	UniRef100_UPI00187D8338|contig_1718|+|624|5.169e-177|6|8852|11681|8852[8852]:8929[8929]:78[78]|9849[9864]:9953[9953]:105[90]|10068[10071]:10301[10301]:234[231]|10627[10627]:10959[10959]:333[333]|11036[11036]:11266[11266]:231[231]|11472[11472]:11681[11681]:210[210]
386	12438+207	0	59066038	1	UniRef100_A0A9Q0S0P4|contig_1718|+|77|2.381e-12|1|12438|12644|12438[12438]:12644[12644]:207[207]
386	13614-1241	0	198903150	-1	UniRef100_UPI00187DA8C6|contig_1718|-|461|6.043e-128|4|12374|13614|13614[13614]:13501[13501]:114[114]|13338[13338]:13150[13150]:189[189]|13094[13094]:13035[13035]:60[60]|12880[12880]:12374[12374]:507[507]
386	6445-1745	0	314036121	-1	UniRef100_UPI00187D8884|contig_1718|-|491|5.628e-137|5|4701|6445|6445[6445]:6335[6335]:111[111]|6248[6248]:6105[6105]:144[144]|5880[5880]:5527[5527]:354[354]|5286[5286]:5092[5092]:195[195]|4886[4886]:4701[4701]:186[186]
387	6330-240	0	88231694	-1	UniRef100_A0A146MBL4|contig_1769|-|62|7.803e-08|1|6091|6330|6330[6330]:6091[6091]:240[240]
387	4935-1125	0	182480395	-1	UniRef100_UPI001E270070|contig_1769|-|222|5.339e-56|1|3811|4935|4935[4935]:3811[3811]:1125[1125]
387	6883-540	0	204482578	-1	UniRef100_A0A9Q0S3P9|contig_1769|-|106|4.435e-21|1|6344|6883|6883[6883]:6344[6344]:540[540]
387	3784-249	0	306277765	-1	UniRef100_A0A1B6L615|contig_1769|-|53|3.995e-05|1|3536|3784|3784[3784]:3536[3536]:249[249]
388	10057-843	0	364407782	-1	UniRef100_A0A921ZIW9|contig_1804|-|187|1.834e-45|1|9215|10057|10057[10057]:9215[9215]:843[843]
389	8195-896	0	241820449	-1	UniRef100_UPI00187D7A79|contig_1848|-|389|2.854e-106|3|7300|8195|8195[8195]:7863[7863]:333[333]|7688[7682]:7623[7623]:66[60]|7569[7560]:7300[7300]:270[261]
640	2184-222	0	15654848	-1	UniRef100_A0A8S4SC50|contig_379|-|64|1.951e-08|1|1963|2184|2184[2184]:1963[1963]:222[222]
640	2320+417	0	30285837	1	UniRef100_A0ABD2NXL3|contig_379|+|166|3.847e-39|1|2320|2736|2320[2320]:2736[2736]:417[417]
641	41844+147	0	15758183	1	UniRef100_A0A7G3AIJ3|contig_421|+|49|0.0006392|1|41844|41990|41844[41844]:41990[41990]:147[147]
641	15902+1675	0	71284212	1	UniRef100_UPI00187D8F50|contig_421|+|172|6.011e-41|2|15902|17576|15902[15902]:16003[16003]:102[102]|17421[17427]:17576[17576]:156[150]
641	91158+195	0	73733493	1	UniRef100_A0A7R8UPP0|contig_421|+|95|9.084e-18|1|91158|91352|91158[91158]:91352[91352]:195[195]
641	81763+412	0	102904889	1	UniRef100_A0A8S4R902|contig_421|+|123|3.384e-26|2|81763|82174|81763[81763]:81945[81945]:183[183]|81974[81974]:82174[82174]:201[201]
641	25747+955	0	153693800	1	UniRef100_UPI00187DD70F|contig_421|+|407|1.089e-111|5|25747|26701|25747[25747]:25818[25818]:72[72]|25890[25899]:26018[26018]:129[120]|26191[26191]:26349[26349]:159[159]|26405[26408]:26515[26515]:111[108]|26564[26576]:26701[26701]:138[126]
641	110467+147	0	160781128	1	UniRef100_B0XBE0|contig_421|+|73|3.81e-11|1|110467|110613|110467[110467]:110613[110613]:147[147]
641	4240+620	0	204389910	1	UniRef100_A0A8W7PKA6|contig_421|+|289|3.618e-76|2|4240|4859|4240[4240]:4584[4584]:345[345]|4653[4659]:4859[4859]:207[201]
641	52988-405	0	262895937	-1	UniRef100_A0A182M0Z1|contig_421|-|156|3.939e-36|1|52584|52988|52988[52988]:52584[52584]:405[405]
641	28515+2296	0	286323187	1	UniRef100_UPI00187D9763|contig_421|+|406|2.177e-111|5|28515|30810|28515[28515]:28589[28589]:75[75]|29605[29611]:29880[29880]:276[270]|30191[30191]:30274[30274]:84[84]|30321[30330]:30416[30416]:96[87]|30583[30583]:30810[30810]:228[228]
641	6586+2946	0	306270039	1	UniRef100_A0A9Q0S0I2|contig_421|+|864|2.925e-249|6|6586|9531|6586[6586]:6735[6735]:150[150]|7215[7215]:7349[7349]:135[135]|7476[7476]:7541[7541]:66[66]|8223[8223]:8789[8789]:567[567]|8850[8856]:8999[8999]:150[144]|9064[9067]:9531[9531]:468[465]
641	60195+2396	0	317350081	1	UniRef100_UPI00187DAE28|contig_421|+|808|2.108e-232|8|60195|62590|60195[60195]:60356[60356]:162[162]|60494[60497]:60610[60610]:117[114]|60678[60681]:60815[60815]:138[135]|61546[61549]:61851[61851]:306[303]|61908[61911]:62000[62000]:93[90]|62063[62066]:62161[62161]:99[96]|62234[62234]:62410[62410]:177[177]|62471[62480]:62590[62590]:120[111]
641	27786-677	0	330331631	-1	UniRef100_UPI00187DD64B|contig_421|-|294|1.131e-77|3|27110|27786|27786[27786]:27523[27523]:264[264]|27381[27381]:27211[27211]:171[171]|27157[27136]:27110[27110]:48[27]
641	34630+1382	0	359988056	1	UniRef100_UPI00187DCCB7|contig_421|+|425|4.153e-117|3|34630|36011|34630[34630]:34698[34698]:69[69]|35420[35420]:35740[35740]:321[321]|35808[35808]:36011[36011]:204[204]
641	52533-1052	0	372885647	-1	UniRef100_UPI00187D76D4|contig_421|-|488|4.503e-136|3|51482|52533|52533[52533]:52147[52147]:387[387]|52029[52029]:51910[51910]:120[120]|51757[51757]:51482[51482]:276[276]
641	84091-464	0	404826898	-1	UniRef100_UPI00187D8D63|contig_421|-|229|4.171e-58|3|83628|84091|84091[84091]:83975[83975]:117[117]|83911[83908]:83828[83828]:84[81]|83771[83765]:83628[83628]:144[138]
641	89513-207	0	408399868	-1	UniRef100_A0A8K0GAD2|contig_421|-|76|4.762e-12|1|89307|89513|89513[89513]:89307[89307]:207[207]
641	43002-3825	0	419443692	-1	UniRef100_UPI00187D9892|contig_421|-|703|8.551e-201|8|39178|43002|43002[43002]:42961[42961]:42[42]|40940[40940]:40839[40839]:102[102]|40702[40702]:40589[40589]:114[114]|40519[40519]:40277[40277]:243[243]|40195[40192]:40073[40073]:123[120]|39983[39980]:39792[39792]:192[189]|39741[39720]:39490[39490]:252[231]|39270[39270]:39178[39178]:93[93]
641	76342+1941	0	447007201	1	UniRef100_UPI00187D7BC9|contig_421|+|812|1.317e-233|8|76342|78282|76342[76342]:76392[76392]:51[51]|76444[76459]:76563[76563]:120[105]|76625[76625]:76804[76804]:180[180]|76871[76871]:77119[77119]:249[249]|77176[77188]:77472[77472]:297[285]|77557[77557]:77673[77673]:117[117]|77745[77745]:77849[77849]:105[105]|78208[78214]:78282[78282]:75[69]
643	18544+3484	0	69990345	1	UniRef100_UPI00187DB566|contig_500|+|1164|0|5|18544|22027|18544[18544]:18699[18699]:156[156]|19665[19665]:19907[19907]:243[243]|20110[20110]:20295[20295]:186[186]|20405[20405]:21691[21691]:1287[1287]|21938[21938]:22027[22027]:90[90]
643	10218-7388	0	230670082	-1	UniRef100_UPI00187D724F|contig_500|-|1312|0|12|2831|10218|10218[10218]:10177[10177]:42[42]|9491[9491]:9255[9255]:237[237]|9142[9142]:9059[9059]:84[84]|8990[8990]:8796[8796]:195[195]|7396[7393]:7316[7316]:81[78]|7263[7251]:7156[7156]:108[96]|7078[7078]:6884[6884]:195[195]|6808[6808]:6398[6398]:411[411]|6338[6329]:6066[6066]:273[264]|5799[5799]:5638[5638]:162[162]|5559[5559]:5410[5410]:150[150]|2908[2905]:2831[2831]:78[75]
644	78514-342	0	913615	-1	UniRef100_A0A8D8EYV1|contig_537|-|78|1.191e-12|1|78173|78514|78514[78514]:78173[78173]:342[342]
644	520+213	0	15441570	1	UniRef100_A0A9Q0MYL6|contig_537|+|70|3.048e-10|1|520|732|520[520]:732[732]:213[213]
644	75348+4492	0	26178892	1	UniRef100_UPI00187DCDD0|contig_537|+|1941|0|3|75348|79839|75348[75348]:77345[77345]:1998[1998]|78027[78027]:78605[78605]:579[579]|79003[79003]:79839[79839]:837[837]
644	227032+1848	0	38047046	1	UniRef100_UPI00187DA2CB|contig_537|+|226|3.337e-57|6|227032|228879|227032[227032]:227232[227232]:201[201]|227251[227251]:227328[227328]:78[78]|227357[227357]:227425[227425]:69[69]|227679[227679]:227885[227885]:207[207]|228066[228066]:228299[228299]:234[234]|228763[228763]:228879[228879]:117[117]
644	106935+1482	0	51255976	1	UniRef100_UPI00187D91D6|contig_537|+|634|5.048e-180|6|106935|108416|106935[106935]:107045[107045]:111[111]|107118[107118]:107237[107237]:120[120]|107290[107293]:107397[107397]:108[105]|107469[107469]:107546[107546]:78[78]|107743[107743]:108030[108030]:288[288]|108084[108087]:108416[108416]:333[330]
644	117515+2738	0	68848559	1	UniRef100_UPI00187DC3FA|contig_537|+|1512|0|8|117515|120252|117515[117515]:117670[117670]:156[156]|117730[117736]:118164[118164]:435[429]|118224[118224]:118340[118340]:117[117]|118415[118415]:118996[118996]:582[582]|119046[119064]:119363[119363]:318[300]|119434[119434]:119679[119679]:246[246]|119825[119828]:120082[120082]:258[255]|120139[120139]:120252[120252]:114[114]
644	155259-2040	0	87185101	-1	UniRef100_UPI00187DD767|contig_537|-|1090|2.713e-317|3|153220|155259|155259[155259]:154225[154225]:1035[1035]|154168[154162]:153947[153947]:222[216]|153546[153540]:153220[153220]:327[321]
644	72218+1467	0	96939597	1	UniRef100_UPI00187D9F54|contig_537|+|508|4.294e-142|6|72218|73684|72218[72218]:72376[72376]:159[159]|72435[72450]:72506[72506]:72[57]|72581[72581]:72634[72634]:54[54]|72693[72696]:72797[72797]:105[102]|73266[73269]:73454[73454]:189[186]|73517[73523]:73684[73684]:168[162]
644	113061-1546	0	111708894	-1	UniRef100_UPI00187DBD03|contig_537|-|749|1.215e-214|4|111516|113061|113061[113061]:112831[112831]:231[231]|112725[112713]:112498[112498]:228[216]|112436[112436]:112197[112197]:240[240]|111899[111893]:111516[111516]:384[378]
